"kd_jenis_prw";"nm_perawatan";"kd_kategori";"material";"bhp";"tarif_tindakandr";"tarif_tindakanpr";"kso";"menejemen";"total_byrdr";"total_byrpr";"total_byrdrpr";"kd_pj";"kd_poli";"status"
"J000648";"Jasa Fisioterapi";"K1";"15000";"0";"0";"50000";"0";"0";"15000";"65000";"0";"A09";"U0009";"1"
"J000649";"Jasa Fisioterapi";"KVIP";"15000";"0";"0";"60000";"0";"0";"15000";"75000";"0";"A09";"U0009";"1"
"J000650";"Jasa Fisioterapi";"KVVIP";"15000";"0";"0";"70000";"0";"0";"15000";"85000";"0";"A09";"U0009";"1"
"J000651";"Pap Smear";"KP011";"250000";"0";"0";"0";"0";"0";"250000";"250000";"0";"A09";"U0001";"1"
"J000652";"FNA";"KP011";"350000";"0";"0";"0";"0";"0";"350000";"350000";"0";"A09";"U0001";"1"
"J000653";"PA";"KP011";"350000";"0";"0";"0";"0";"0";"350000";"350000";"0";"A09";"U0001";"1"
"J000654";"KB";"KP011";"200000";"0";"0";"0";"0";"0";"200000";"200000";"0";"A09";"U0001";"1"
"J000655";"Cervarix";"KP011";"950000";"0";"0";"0";"0";"0";"950000";"950000";"0";"A09";"U0001";"1"
"J000656";"Mirena";"KP011";"2100000";"0";"0";"0";"0";"0";"2100000";"2100000";"0";"A09";"U0001";"1"
"J000657";"Nova T";"KP011";"900000";"0";"0";"0";"0";"0";"900000";"900000";"0";"A09";"U0001";"1"
"J000658";"Hepatitis B";"KP011";"300000";"0";"0";"0";"0";"0";"300000";"300000";"0";"A09";"U0001";"1"
"J000659";"Implant/ BKKBN";"KP011";"150000";"0";"0";"0";"0";"0";"150000";"150000";"0";"A09";"U0001";"1"
"J000660";"USG 2D";"KP011";"200000";"0";"0";"0";"0";"0";"200000";"200000";"0";"A09";"U0001";"1"
"J000661";"USG 4D";"KP011";"300000";"0";"0";"0";"0";"0";"300000";"300000";"0";"A09";"U0001";"1"
"J000662";"USG 4DHD";"KP011";"400000";"0";"0";"0";"0";"0";"400000";"400000";"0";"A09";"U0001";"1"
"J000663";"USG Transvaginal";"KP011";"200000";"0";"0";"0";"0";"0";"200000";"200000";"0";"A09";"U0001";"1"
"J000664";"HSG";"KP011";"350000";"0";"0";"0";"0";"0";"350000";"350000";"0";"A09";"U0001";"1"
"J000665";"Lepas IUD";"KP011";"200000";"0";"0";"0";"0";"0";"200000";"200000";"0";"A09";"U0001";"1"
"J000666";"Radiologi Rontgen Biasa 1 Foto";"RJU";"130000";"0";"0";"0";"0";"0";"130000";"130000";"0";"A09";"U0008";"1"
"J000667";"Radiologi Rontgen Biasa 1 Foto";"RI1";"170000";"0";"0";"0";"0";"0";"170000";"170000";"0";"A09";"U0008";"1"
"J000668";"Radiologi Rontgen Biasa 1 Foto";"RI2";"180000";"0";"0";"0";"0";"0";"180000";"180000";"0";"A09";"U0008";"1"
"J000669";"Radiologi Rontgen Biasa 1 Foto";"PK3";"190000";"0";"0";"0";"0";"0";"190000";"190000";"0";"A09";"U0008";"1"
"J000670";"Radiologi Rontgen Biasa 2 Foto";"RJU";"230000";"0";"0";"0";"0";"0";"230000";"230000";"0";"A09";"U0008";"1"
"J000671";"Radiologi Rontgen Biasa 2 Foto";"RI1";"270000";"0";"0";"0";"0";"0";"270000";"270000";"0";"A09";"U0008";"1"
"J000672";"Radiologi Rontgen Biasa 2 Foto";"RI2";"280000";"0";"0";"0";"0";"0";"280000";"280000";"0";"A09";"U0008";"1"
"J000673";"Radiologi Rontgen Biasa 2 Foto";"PK3";"290000";"0";"0";"0";"0";"0";"290000";"290000";"0";"A09";"U0008";"1"
"J000674";"Radiologi Rontgen Biasa 3 Foto";"RJU";"330000";"0";"0";"0";"0";"0";"330000";"330000";"0";"A09";"U0008";"1"
"J000675";"Radiologi Rontgen Biasa 3 Foto";"RI1";"370000";"0";"0";"0";"0";"0";"370000";"370000";"0";"A09";"U0008";"1"
"J000676";"Radiologi Rontgen Biasa 3 Foto";"RI2";"380000";"0";"0";"0";"0";"0";"380000";"380000";"0";"A09";"U0008";"1"
"J000677";"Radiologi Rontgen Biasa 3 Foto";"PK3";"390000";"0";"0";"0";"0";"0";"390000";"390000";"0";"A09";"U0008";"1"
"J000678";"Radiologi Rontgen Biasa 4 Foto";"RJU";"430000";"0";"0";"0";"0";"0";"430000";"430000";"0";"A09";"U0008";"1"
"J000679";"Radiologi Rontgen Biasa 4 Foto";"RI1";"470000";"0";"0";"0";"0";"0";"470000";"470000";"0";"A09";"U0008";"1"
"J000680";"Radiologi Rontgen Biasa 4 Foto";"RI2";"480000";"0";"0";"0";"0";"0";"480000";"480000";"0";"A09";"U0008";"1"
"J000681";"Radiologi Rontgen Biasa 4 Foto";"PK3";"490000";"0";"0";"0";"0";"0";"490000";"490000";"0";"A09";"U0008";"1"
"J000682";"Radiologi Rontgen Kontras BNO";"RJU";"1100000";"0";"0";"0";"0";"0";"1100000";"1100000";"0";"A09";"U0008";"1"
"J000683";"Radiologi Rontgen Kontras BNO";"RI1";"1200000";"0";"0";"0";"0";"0";"1200000";"1200000";"0";"A09";"U0008";"1"
"J000684";"Radiologi Rontgen Kontras BNO";"RI2";"1250000";"0";"0";"0";"0";"0";"1250000";"1250000";"0";"A09";"U0008";"1"
"J000685";"Radiologi Rontgen Kontras BNO";"PK3";"1300000";"0";"0";"0";"0";"0";"1300000";"1300000";"0";"A09";"U0008";"1"
"J000686";"Radiologi Rontgen Kontras IVP";"RJU";"550000";"0";"0";"0";"0";"0";"550000";"550000";"0";"A09";"U0008";"1"
"J000687";"Radiologi Rontgen Kontras IVP";"RI1";"650000";"0";"0";"0";"0";"0";"650000";"650000";"0";"A09";"U0008";"1"
"J000688";"Radiologi Rontgen Kontras IVP";"RI2";"750000";"0";"0";"0";"0";"0";"750000";"750000";"0";"A09";"U0008";"1"
"J000689";"Radiologi Rontgen Kontras IVP";"PK3";"850000";"0";"0";"0";"0";"0";"850000";"850000";"0";"A09";"U0008";"1"
"J000690";"Radiologi Rontgen Kontras BNO - IVP";"RJU";"1000000";"0";"0";"0";"0";"0";"1000000";"1000000";"0";"A09";"U0008";"1"
"J000691";"Radiologi Rontgen Kontras BNO - IVP";"RI1";"1125000";"0";"0";"0";"0";"0";"1125000";"1125000";"0";"A09";"U0008";"1"
"J000692";"Radiologi Rontgen Kontras BNO - IVP";"RI2";"1150000";"0";"0";"0";"0";"0";"1150000";"1150000";"0";"A09";"U0008";"1"
"J000693";"Radiologi Rontgen Kontras BNO - IVP";"PK3";"1200000";"0";"0";"0";"0";"0";"1200000";"1200000";"0";"A09";"U0008";"1"
"J000694";"Radiologi Rontgen Kontras OMD";"RJU";"800000";"0";"0";"0";"0";"0";"800000";"800000";"0";"A09";"U0008";"1"
"J000695";"Radiologi Rontgen Kontras OMD";"RI1";"900000";"0";"0";"0";"0";"0";"900000";"900000";"0";"A09";"U0008";"1"
"J000696";"Radiologi Rontgen Kontras OMD";"RI2";"1000000";"0";"0";"0";"0";"0";"1000000";"1000000";"0";"A09";"U0008";"1"
"J000697";"Radiologi Rontgen Kontras OMD";"PK3";"1150000";"0";"0";"0";"0";"0";"1150000";"1150000";"0";"A09";"U0008";"1"
"J000698";"Radiologi Rontgen Kontras Collon In Loop";"RJU";"550000";"0";"0";"0";"0";"0";"550000";"550000";"0";"A09";"U0008";"1"
"J000699";"Radiologi Rontgen Kontras Collon In Loop";"RI1";"600000";"0";"0";"0";"0";"0";"600000";"600000";"0";"A09";"U0008";"1"
"J000700";"Radiologi Rontgen Kontras Collon In Loop";"RI2";"650000";"0";"0";"0";"0";"0";"650000";"650000";"0";"A09";"U0008";"1"
"J000701";"Radiologi Rontgen Kontras Collon In Loop";"PK3";"700000";"0";"0";"0";"0";"0";"700000";"700000";"0";"A09";"U0008";"1"
"J000702";"Radiologi Rontgen Kontras Ureterografi";"RJU";"600000";"0";"0";"0";"0";"0";"600000";"600000";"0";"A09";"U0008";"1"
"J000703";"Radiologi Rontgen Kontras Ureterografi";"RI1";"625000";"0";"0";"0";"0";"0";"625000";"625000";"0";"A09";"U0008";"1"
"J000704";"Radiologi Rontgen Kontras Ureterografi";"RI2";"675000";"0";"0";"0";"0";"0";"675000";"675000";"0";"A09";"U0008";"1"
"J000705";"Radiologi Rontgen Kontras Ureterografi";"PK3";"700000";"0";"0";"0";"0";"0";"700000";"700000";"0";"A09";"U0008";"1"
"J000706";"Radiologi Rontgen Kontras Apendicogram";"RJU";"550000";"0";"0";"0";"0";"0";"550000";"550000";"0";"A09";"U0008";"1"
"J000707";"Radiologi Rontgen Kontras Apendicogram";"RI1";"600000";"0";"0";"0";"0";"0";"600000";"600000";"0";"A09";"U0008";"1"
"J000708";"Radiologi Rontgen Kontras Apendicogram";"RI2";"650000";"0";"0";"0";"0";"0";"650000";"650000";"0";"A09";"U0008";"1"
"J000709";"Radiologi Rontgen Kontras Apendicogram";"PK3";"700000";"0";"0";"0";"0";"0";"700000";"700000";"0";"A09";"U0008";"1"
"J000710";"Radiologi Rontgen Kontras HSG";"RJU";"1000000";"0";"0";"0";"0";"0";"1000000";"1000000";"0";"A09";"U0008";"1"
"J000711";"Radiologi Rontgen Kontras HSG";"RI1";"1100000";"0";"0";"0";"0";"0";"1100000";"1100000";"0";"A09";"U0008";"1"
"J000712";"Radiologi Rontgen Kontras HSG";"RI2";"1150000";"0";"0";"0";"0";"0";"1150000";"1150000";"0";"A09";"U0008";"1"
"J000713";"Radiologi Rontgen Kontras HSG";"PK3";"1200000";"0";"0";"0";"0";"0";"1200000";"1200000";"0";"A09";"U0008";"1"
"J000714";"Radiologi USG Kepala";"RJU";"325000";"0";"0";"0";"0";"0";"325000";"325000";"0";"A09";"U0008";"1"
"J000715";"Radiologi USG Kepala";"RI1";"350000";"0";"0";"0";"0";"0";"350000";"350000";"0";"A09";"U0008";"1"
"J000716";"Radiologi USG Kepala";"RI2";"375000";"0";"0";"0";"0";"0";"375000";"375000";"0";"A09";"U0008";"1"
"J000717";"Radiologi USG Kepala";"PK3";"375000";"0";"0";"0";"0";"0";"375000";"375000";"0";"A09";"U0008";"1"
"J000718";"Radiologi USG Leher";"RJU";"325000";"0";"0";"0";"0";"0";"325000";"325000";"0";"A09";"U0008";"1"
"J000719";"Radiologi USG Leher";"RI1";"350000";"0";"0";"0";"0";"0";"350000";"350000";"0";"A09";"U0008";"1"
"J000720";"Radiologi USG Leher";"RI2";"375000";"0";"0";"0";"0";"0";"375000";"375000";"0";"A09";"U0008";"1"
"J000721";"Radiologi USG Leher";"PK3";"375000";"0";"0";"0";"0";"0";"375000";"375000";"0";"A09";"U0008";"1"
"J000722";"Radiologi USG Mata";"RJU";"325000";"0";"0";"0";"0";"0";"325000";"325000";"0";"A09";"U0008";"1"
"J000723";"Radiologi USG Mata";"RI1";"350000";"0";"0";"0";"0";"0";"350000";"350000";"0";"A09";"U0008";"1"
"J000724";"Radiologi USG Mata";"RI2";"375000";"0";"0";"0";"0";"0";"375000";"375000";"0";"A09";"U0008";"1"
"J000725";"Radiologi USG Mata";"PK3";"375000";"0";"0";"0";"0";"0";"375000";"375000";"0";"A09";"U0008";"1"
"J000726";"Radiologi USG Mammae";"RJU";"325000";"0";"0";"0";"0";"0";"325000";"325000";"0";"A09";"U0008";"1"
"J000727";"Radiologi USG Mammae";"RI1";"350000";"0";"0";"0";"0";"0";"350000";"350000";"0";"A09";"U0008";"1"
"J000728";"Radiologi USG Mammae";"RI2";"375000";"0";"0";"0";"0";"0";"375000";"375000";"0";"A09";"U0008";"1"
"J000729";"Radiologi USG Mammae";"PK3";"375000";"0";"0";"0";"0";"0";"375000";"375000";"0";"A09";"U0008";"1"
"J000730";"Radiologi USG Abdomen";"RJU";"325000";"0";"0";"0";"0";"0";"325000";"325000";"0";"A09";"U0008";"1"
"J000731";"Radiologi USG Abdomen";"RI1";"350000";"0";"0";"0";"0";"0";"350000";"350000";"0";"A09";"U0008";"1"
"J000732";"Radiologi USG Abdomen";"RI2";"375000";"0";"0";"0";"0";"0";"375000";"375000";"0";"A09";"U0008";"1"
"J000733";"Radiologi USG Abdomen";"PK3";"375000";"0";"0";"0";"0";"0";"375000";"375000";"0";"A09";"U0008";"1"
"J000734";"Radiologi USG Ekstremitas Atas";"RJU";"425000";"0";"0";"0";"0";"0";"425000";"425000";"0";"A09";"U0008";"1"
"J000735";"Radiologi USG Ekstremitas Atas";"RI1";"450000";"0";"0";"0";"0";"0";"450000";"450000";"0";"A09";"U0008";"1"
"J000736";"Radiologi USG Ekstremitas Atas";"RI2";"490000";"0";"0";"0";"0";"0";"490000";"490000";"0";"A09";"U0008";"1"
"J000737";"Radiologi USG Ekstremitas Atas";"PK3";"490000";"0";"0";"0";"0";"0";"490000";"490000";"0";"A09";"U0008";"1"
"J000738";"Radiologi USG Ekstremitas Bawah";"RJU";"425000";"0";"0";"0";"0";"0";"425000";"425000";"0";"A09";"U0008";"1"
"J000739";"Radiologi USG Ekstremitas Bawah";"RI1";"450000";"0";"0";"0";"0";"0";"450000";"450000";"0";"A09";"U0008";"1"
"J000740";"Radiologi USG Ekstremitas Bawah";"RI2";"490000";"0";"0";"0";"0";"0";"490000";"490000";"0";"A09";"U0008";"1"
"J000741";"Radiologi USG Ekstremitas Bawah";"PK3";"490000";"0";"0";"0";"0";"0";"490000";"490000";"0";"A09";"U0008";"1"
"J000742";"Radiologi USG Transrectal";"RJU";"425000";"0";"0";"0";"0";"0";"425000";"425000";"0";"A09";"U0008";"1"
"J000743";"Radiologi USG Transrectal";"RI1";"450000";"0";"0";"0";"0";"0";"450000";"450000";"0";"A09";"U0008";"1"
"J000744";"Radiologi USG Transrectal";"RI2";"490000";"0";"0";"0";"0";"0";"490000";"490000";"0";"A09";"U0008";"1"
"J000745";"Radiologi USG Transrectal";"PK3";"490000";"0";"0";"0";"0";"0";"490000";"490000";"0";"A09";"U0008";"1"
"J000746";"Radiologi USG Testis";"RJU";"425000";"0";"0";"0";"0";"0";"425000";"425000";"0";"A09";"U0008";"1"
"J000747";"Radiologi USG Testis";"RI1";"450000";"0";"0";"0";"0";"0";"450000";"450000";"0";"A09";"U0008";"1"
"J000748";"Radiologi USG Testis";"RI2";"490000";"0";"0";"0";"0";"0";"490000";"490000";"0";"A09";"U0008";"1"
"J000749";"Radiologi USG Testis";"PK3";"490000";"0";"0";"0";"0";"0";"490000";"490000";"0";"A09";"U0008";"1"
"J000750";"Jasa Fisioterapi";"K1";"15000";"0";"0";"40000";"0";"0";"15000";"55000";"0";"A09";"U0009";"1"
"J000751";"Jasa Fisioterapi Kls II & III";"K2";"15000";"0";"0";"50000";"0";"0";"15000";"65000";"0";"A09";"U0009";"1"
"J000752";"Jasa Fisioterapi ";"KVIP";"15000";"0";"0";"60000";"0";"0";"15000";"75000";"0";"A09";"U0009";"1"
"J000753";"Jasa Fisioterapi ";"KVVIP";"15000";"0";"0";"70000";"0";"0";"15000";"85000";"0";"A09";"U0009";"1"
"J000754";"Tarif Dr. Novi 2D";"KP011";"150000";"0";"0";"0";"0";"0";"150000";"150000";"0";"A09";"U0001";"1"
"J000755";"Tarif Dr. Novi 3D";"KP011";"350000";"0";"0";"0";"0";"0";"350000";"350000";"0";"A09";"U0001";"1"
"J000756";"Tarif Dr. Novi 4D";"KP011";"450000";"0";"0";"0";"0";"0";"450000";"450000";"0";"A09";"U0001";"1"
"J000757";"Tarif Dr. Novi Doppler";"KP011";"300000";"0";"0";"0";"0";"0";"300000";"300000";"0";"A09";"U0001";"1"
"J000758";"Tarif Dr. Novi Screri";"KP011";"500000";"0";"0";"0";"0";"0";"500000";"500000";"0";"A09";"U0001";"1"
"J000764";"Paket Kuretase";"K3";"3750000";"0";"0";"0";"0";"0";"3750000";"3750000";"0";"A09";"U0009";"1"
"J000765";"Paket Kuretase";"K2";"4500000";"0";"0";"0";"0";"0";"4500000";"4500000";"0";"A09";"U0009";"1"
"J000766";"Paket Kuretase";"K1";"5500000";"0";"0";"0";"0";"0";"5500000";"5500000";"0";"A09";"U0009";"1"
"J000767";"Paket Kuretase";"KVIP";"6000000";"0";"0";"0";"0";"0";"6000000";"6000000";"0";"A09";"U0009";"1"
"J000768";"Paket Kuretase";"KVVIP";"7500000";"0";"0";"0";"0";"0";"7500000";"7500000";"0";"A09";"U0009";"1"
"J000769";"Paket Kuretase One Day Care";"K3";"3500000";"0";"0";"0";"0";"0";"3500000";"3500000";"0";"A09";"U0009";"1"
"J000770";"Paket Kuretase One Day Care";"K2";"4000000";"0";"0";"0";"0";"0";"4000000";"4000000";"0";"A09";"U0009";"1"
"J000771";"Paket Kuretase One Day Care";"K1";"4500000";"0";"0";"0";"0";"0";"4500000";"4500000";"0";"A09";"U0009";"1"
"J000772";"Paket Kuretase One Day Care";"KVIP";"5000000";"0";"0";"0";"0";"0";"5000000";"5000000";"0";"A09";"U0009";"1"
"J000773";"Paket Kuretase One Day Care";"KVVIP";"5500000";"0";"0";"0";"0";"0";"5500000";"5500000";"0";"A09";"U0009";"1"
"J000789";"Administrasi  ";"KP";"75000";"0";"0";"0";"10000";"5000";"90000";"90000";"90000";"A30";"U0009";"1"
"J000790";"Kontrol Gigi";"KP013";"25000";"0";"25000";"0";"0";"0";"50000";"25000";"0";"A09";"U0010";"1"
"J000791";"Dressing Luka";"RJU";"24000";"0";"16000";"0";"0";"0";"40000";"0";"40000";"A09";"U0009";"1"
"J000793";"Jahit Luka";"RJU";"30000";"0";"30000";"0";"0";"0";"30000";"30000";"0";"A09";"U0009";"1"
"J000794";"Ganti Karet Ortho";"RJU";"200000";"0";"0";"0";"0";"0";"200000";"200000";"0";"A09";"U0010";"1"
"J000795";"Htting Luka 4 Jaitan";"RJU";"0";"0";"0";"0";"0";"0";"0";"0";"0";"A09";"U0009";"1"
"J000796";"Hetting 4 jahitan";"RJU";"30000";"0";"30000";"0";"0";"0";"60000";"0";"0";"A09";"U0009";"1"
"J000797";"Tindakan Clisma";"RJU";"0";"0";"60000";"0";"0";"0";"60000";"60000";"0";"A38";"IGDK";"1"
"J000798";"Injeksi IGD";"RJU";"0";"0";"25000";"0";"0";"0";"25000";"0";"0";"A38";"IGDK";"1"
"J000802";"Ambulance ke Banjarmasin";"KP022";"0";"0";"425000";"0";"0";"0";"425000";"0";"0";"-";"U0009";"1"
"J000803";"Observasi 2 jam";"KP022";"20000";"0";"30000";"0";"0";"0";"50000";"0";"0";"-";"IGDK";"1"
"J000804";"Observasi IGD 1 jam";"KP022";"0";"0";"25000";"0";"0";"0";"25000";"0";"0";"A09";"IGDK";"1"
"J000805";"Pasang Vemflon";"KP022";"30000";"0";"0";"0";"0";"0";"30000";"30000";"30000";"A09";"IGDK";"1"
"J000807";"Periksa Poliklinik Spesialis Bedah";"KP002";"40000";"0";"110000";"0";"0";"0";"150000";"40000";"150000";"A09";"U0004";"1"
"J000808";"Periksa Poliklinik Orthopedi";"KP015";"40000";"0";"110000";"0";"0";"0";"150000";"40000";"150000";"A09";"U0016";"1"
"J000809";"Periksa Poliklinik Spesialis Syaraf/Neurologi";"KP014";"40000";"0";"110000";"0";"0";"0";"150000";"40000";"150000";"A09";"U0007";"1"
"J000810";"Periksa Poliklinik Mata";"KP017";"40000";"0";"110000";"0";"0";"0";"150000";"40000";"150000";"A09";"U0005";"1"
"J000811";"Periksa Poliklinik Spesialis THT";"KP009";"45000";"0";"125000";"0";"0";"0";"170000";"45000";"170000";"A09";"U0011";"1"
"J000812";"Pemeriksaan Poliklinik Anak";"KP001";"30000";"0";"100000";"0";"0";"0";"130000";"30000";"130000";"A09";"U0002";"1"
"J000813";"Irigasi Luka Tanpa Penyulit";"KP022";"60000";"0";"0";"0";"0";"0";"60000";"60000";"60000";"A09";"U0009";"1"
"J000814";"RJP";"RJU";"150000";"0";"100000";"0";"0";"0";"250000";"150000";"250000";"A09";"U0009";"1"
"J000815";"Periksa Poliklinik Penyakit Dalam";"KP012";"60000";"0";"110000";"0";"0";"0";"170000";"60000";"170000";"B1";"INT";"1"
"J000816";"Periksa Poliklinik Mata";"KP017";"60000";"0";"110000";"0";"0";"0";"170000";"60000";"170000";"B1";"U0005";"1"
"J000817";"Periksa Poliklinik Bedah";"KP002";"60000";"0";"110000";"0";"0";"0";"170000";"60000";"170000";"B1";"U0004";"1"
"J000818";"Periksa Poliklinik Syaraf";"KP014";"60000";"0";"110000";"0";"0";"0";"170000";"60000";"170000";"B1";"U0007";"1"
"J000819";"Periksa Poliklinik Orthopedi";"KP015";"60000";"0";"110000";"0";"0";"0";"170000";"60000";"170000";"B1";"U0016";"1"
"J000820";"Periksa Poliklinik THT";"KP009";"75000";"0";"125000";"0";"0";"0";"200000";"75000";"200000";"B1";"U0011";"1"
"J000821";"Periksa Poliklinik Kandungan USG + Pemfis";"KP011";"75000";"0";"175000";"0";"0";"0";"250000";"75000";"250000";"B1";"U0001";"1"
"J000822";"Periksa Poliklinik Kandungan";"KP011";"60000";"0";"110000";"0";"0";"0";"170000";"60000";"170000";"B1";"U0001";"1"
"J000823";"Periksa Poliklinik Umum / IGD";"KP";"65000";"0";"35000";"0";"0";"0";"100000";"0";"100000";"-";"U0009";"1"
"J000824";"Administrasi  Asuransi / Pihak ke - III";"KP";"75000";"0";"0";"0";"0";"0";"75000";"0";"75000";"A42";"U0009";"1"
"J000825";"Administrasi  Asuransi / Pihak ke - III";"KP";"75000";"0";"0";"0";"0";"0";"75000";"0";"75000";"A20";"U0009";"1"
"J000826";"Administrasi  Asuransi / Pihak ke - III";"KP";"75000";"0";"0";"0";"0";"0";"75000";"0";"75000";"A25";"U0009";"1"
"J000827";"Administrasi  Asuransi / Pihak ke - III";"KP";"75000";"0";"0";"0";"0";"0";"75000";"0";"75000";"A26";"U0009";"1"
"J000828";"Administrasi  Asuransi / Pihak ke - III";"KP";"75000";"0";"0";"0";"0";"0";"75000";"0";"75000";"A04";"U0009";"1"
"J000829";"Administrasi  Asuransi / Pihak ke - III";"KP";"75000";"0";"0";"0";"0";"0";"75000";"0";"75000";"A07";"U0009";"1"
"J000830";"Administrasi  Asuransi / Pihak ke - III";"KP";"75000";"0";"0";"0";"0";"0";"75000";"0";"75000";"A08";"U0009";"1"
"J000831";"Administrasi  Asuransi / Pihak ke - III";"KP";"75000";"0";"0";"0";"0";"0";"75000";"0";"75000";"A58";"U0009";"1"
"J000832";"Administrasi  Asuransi / Pihak ke - III";"KP";"75000";"0";"0";"0";"0";"0";"75000";"0";"75000";"A06";"U0009";"1"
"J000833";"Administrasi  Asuransi / Pihak ke - III";"KP";"30000";"0";"0";"0";"0";"0";"30000";"0";"30000";"A19";"U0009";"1"
"J000834";"Administrasi  Asuransi / Pihak ke - III";"KP";"75000";"0";"0";"0";"0";"0";"75000";"0";"75000";"A17";"U0009";"1"
"J000835";"Administrasi  Asuransi / Pihak ke - III";"KP";"35000";"0";"0";"0";"0";"0";"35000";"0";"35000";"A22";"U0009";"1"
"J000836";"Administrasi  Asuransi / Pihak ke - III";"KP";"30000";"0";"0";"0";"0";"0";"30000";"0";"30000";"A33";"U0009";"1"
"J000837";"Administrasi  Asuransi / Pihak ke - III";"KP";"75000";"0";"0";"0";"0";"0";"75000";"0";"75000";"A38";"U0009";"1"
"J000838";"Administrasi  Asuransi / Pihak ke - III";"KP";"75000";"0";"0";"0";"0";"0";"75000";"0";"75000";"A36";"U0009";"1"
"J000839";"Periksa Poliklinik Umum / IGD";"KP";"65000";"0";"35000";"0";"0";"0";"100000";"0";"100000";"A42";"U0009";"1"
"J000840";"Periksa Poliklinik Umum / IGD";"KP";"65000";"0";"35000";"0";"0";"0";"100000";"0";"100000";"A20";"U0009";"1"
"J000841";"Periksa Poliklinik Umum / IGD";"KP";"65000";"0";"35000";"0";"0";"0";"100000";"0";"100000";"A25";"U0009";"1"
"J000842";"Periksa Poliklinik Umum / IGD";"KP";"65000";"0";"35000";"0";"0";"0";"100000";"0";"100000";"A26";"U0009";"1"
"J000843";"Periksa Poliklinik Umum / IGD";"KP";"65000";"0";"35000";"0";"0";"0";"100000";"0";"100000";"A04";"U0009";"1"
"J000844";"Periksa Poliklinik Umum / IGD";"KP";"65000";"0";"35000";"0";"0";"0";"100000";"0";"100000";"A07";"U0009";"1"
"J000845";"Periksa Poliklinik Umum / IGD";"KP";"65000";"0";"35000";"0";"0";"0";"100000";"0";"100000";"A08";"U0009";"1"
"J000846";"Periksa Poliklinik Umum / IGD";"KP";"65000";"0";"35000";"0";"0";"0";"100000";"0";"100000";"A58";"U0009";"1"
"J000847";"Periksa Poliklinik Umum / IGD";"KP";"65000";"0";"35000";"0";"0";"0";"100000";"0";"100000";"A06";"U0009";"1"
"J000848";"Periksa Poliklinik Umum / IGD";"KP";"65000";"0";"35000";"0";"0";"0";"100000";"0";"100000";"A19";"U0009";"1"
"J000849";"Periksa Poliklinik Umum / IGD";"KP";"65000";"0";"35000";"0";"0";"0";"100000";"0";"100000";"A17";"U0009";"1"
"J000850";"Periksa Poliklinik Penyakit ";"KP012";"60000";"0";"110000";"0";"0";"0";"170000";"60000";"170000";"A08";"INT";"1"
"J000851";"Administrasi  Asuransi / Pihak ke - III";"KP012";"75000";"0";"0";"0";"0";"0";"75000";"75000";"75000";"A08";"U0003";"1"
"J000852";"Periksa Poliklinik Kandungan";"KP011";"0";"0";"150000";"0";"0";"0";"150000";"0";"150000";"A08";"U0001";"1"
"J000853";"USG 2D";"KP011";"0";"0";"100000";"0";"0";"0";"100000";"0";"100000";"A08";"U0001";"1"
"J000854";"Periksa Poliklinik Umum / IGD";"KP";"65000";"0";"35000";"0";"0";"0";"100000";"65000";"100000";"A30";"U0009";"1"
"J100598";"KONSULTASI DOKTER ORTOPEDI";"KP022";"40000";"0";"60000";"0";"0";"0";"100000";"40000";"100000";"A09";"1.";"1"
"JDRES01";"Dressing Luka Perhari";"KP";"24000";"0";"0";"30000";"0";"0";"24000";"54000";"54000";"A09";"U0009";"1"
"JP000003";"KIR dokter";"-";"25000";"0";"30000";"0";"0";"0";"55000";"25000";"0";"A09";"U0009";"1"
"JP000004";"Pemeriksaan Fisik Guna General Check-up";"-";"25000";"0";"75000";"0";"0";"0";"100000";"25000";"0";"A09";"U0009";"1"
"JP000011";"Periksa Poliklinik Kandungan";"KP011";"25000";"0";"75000";"0";"0";"0";"100000";"25000";"100000";"A09";"U0001";"1"
"JP000014";"Poliklinik Kulit dan Kelamin";"-";"25000";"0";"75000";"0";"0";"0";"100000";"25000";"0";"A09";"U0006";"1"
"JP000015";"Poliklinik Jantung dan Pembuluh Darah";"-";"25000";"0";"75000";"0";"0";"0";"100000";"25000";"0";"A09";"U0012";"1"
"JP000016";"Menjahit Luka < 5";"KP022";"30000";"0";"30000";"0";"0";"0";"30000";"60000";"0";"A09";"U0009";"1"
"JP000017";"Menjahit Luka 5 - 15";"RJU";"25000";"0";"45000";"0";"0";"0";"25000";"70000";"0";"A09";"U0009";"1"
"JP000018";"Menjahit Luka 16 - 30";"RJU";"25000";"0";"55000";"0";"0";"0";"25000";"80000";"0";"A09";"U0009";"1"
"JP000019";"Pasang Spalk Ukuran Besar pakai kayu";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"A09";"U0009";"1"
"JP000020";"Pasang Spalk Ukuran Besar pakai kardus";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"A09";"U0009";"1"
"JP000021";"Medikasi Luka Kecil";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"A09";"U0009";"1"
"JP000022";"Medikasi Luka Sedang";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"A09";"U0009";"1"
"JP000023";"Medikasi Luka Besar";"-";"0";"0";"0";"0";"0";"0";"0";"0";"0";"A09";"U0009";"1"
